Title,Price,Bedrooms,Bathrooms,Property_Type,BER_Rating,Latitude,Longitude,Address,Country
"Glendarragh Lane, Newtownmountkennedy, Co. Wicklow, A63KW62",695000,4,2.0,Detached,B2,53.095371,-6.143517,"Glendarragh Lane, Newtownmountkennedy, Co. Wicklow, A63KW62",Wicklow
"5 Glendasan Heights, Friars Hill, Wicklow Town, Co. Wicklow, A67XP83",445000,4,2.0,Detached,D1,52.981162,-6.059808,"5 Glendasan Heights, Friars Hill, Wicklow Town, Co. Wicklow, A67XP83",Wicklow
"Slaney Lodge, Raharney Road, Killucan, Co. Westmeath, N91NY10",280000,3,1.0,Bungalow,D1,53.517402,-7.132697,"Slaney Lodge, Raharney Road, Killucan, Co. Westmeath, N91NY10",Westmeath
"25 Ardrew Fields, Dun Brinn, Athy, Co. Kildare, R14D704",245000,3,3.0,Semi-D,C1,52.983873,-6.988067,"25 Ardrew Fields, Dun Brinn, Athy, Co. Kildare, R14D704",Kildare
"4 The Wavering, Blainroe, Wicklow Town, Co. Wicklow, A67RH76",450000,3,2.0,Bungalow,D2,52.946358,-6.027173,"4 The Wavering, Blainroe, Wicklow Town, Co. Wicklow, A67RH76",Wicklow
"17 Rossana Close, Ballinalea, Ashford, Co. Wicklow, A67X890",525000,4,3.0,Detached,C2,53.003886,-6.107193,"17 Rossana Close, Ballinalea, Ashford, Co. Wicklow, A67X890",Wicklow
"Dernaferst, Lough Gowna, Co. Cavan",Price on Application,1,1.0,Detached,SI_666,53.85684356670518,-7.582702701,"Dernaferst, Lough Gowna, Co. Cavan",Cavan
"Curraghboy, Curraghboy, Co. Roscommon, F42ET04",450000,4,3.0,Detached,B3,53.525348,-8.132549,"Curraghboy, Curraghboy, Co. Roscommon, F42ET04",Roscommon
"18a Magenta Crescent, Dublin 9, Santry, Dublin 9, D09Y0C6",560000,4,3.0,Semi-D,B3,53.395854,-6.243785,"18a Magenta Crescent, Dublin 9, Santry, Dublin 9, D09Y0C6",Dublin
"15 Silverberry, Finnstown Abbey, Lucan, Co. Dublin, K78YF75",425000,3,3.0,Semi-D,C1,53.343789,-6.44809,"15 Silverberry, Finnstown Abbey, Lucan, Co. Dublin, K78YF75",Dublin
"11a Ardlea Road, D05TN32",395000,3,2.0,Semi-D,D1,53.383797,-6.205886,"11a Ardlea Road, D05TN32",Dublin
"Lough Ennell, Mullingar, Co. Westmeath",395000,4,3.0,Detached,SI_666,53.45986025915951,-7.379708334,"Lough Ennell, Mullingar, Co. Westmeath",Westmeath
"Apartment 1 , Ballycummin Village, Ballycummin, Co. Limerick, V94PFK2",199000,2,1.0,Apartment,C3,52.621422,-8.649245,"Apartment 1 , Ballycummin Village, Ballycummin, Co. Limerick, V94PFK2",Limerick
"Cloon, Toomevara, Nenagh, Co. Tipperary, E45N668",575000,10,8.0,Detached,C2,52.8421814,-8.0532703,"Cloon, Toomevara, Nenagh, Co. Tipperary, E45N668",Tipperary
"Tonragee East, Achill, Co. Mayo, F28EY89",215000,5,1.0,Detached,G,53.950449,-9.83749,"Tonragee East, Achill, Co. Mayo, F28EY89",Mayo
"5 Broadmeadow Road, Swords, Swords, Co. Dublin, K67X652",530000,4,3.0,Semi-D,C1,53.464206,-6.225745,"5 Broadmeadow Road, Swords, Swords, Co. Dublin, K67X652",Dublin
"5 Sandymount Avenue, Birr, Co. Offaly, R42HK75",Price on Application,4,4.0,Detached,SI_666,53.096829,-7.904066,"5 Sandymount Avenue, Birr, Co. Offaly, R42HK75",Offaly
"Killeenrevagh, Scardaune, Claremorris, Co. Mayo, F12PP96",99000,3,1.0,Detached,G,53.632741,-9.014494,"Killeenrevagh, Scardaune, Claremorris, Co. Mayo, F12PP96",Mayo
"18 Slaney House, Custom House Square, Mayor Street Lower, I.F.S.C, Dublin 1, D01HE64",385000,2,1.0,Apartment,C1,53.349497,-6.241235,"18 Slaney House, Custom House Square, Mayor Street Lower, I.F.S.C, Dublin 1, D01HE64",Dublin
"Ballygar Road, Mountbellew, Co. Galway, H53KX80",330000,3,2.0,Detached,C1,53.473682,-8.497079,"Ballygar Road, Mountbellew, Co. Galway, H53KX80",Galway
"Lower Killosolan, Mountbellew, Ballinasloe, Co. Galway, H53AY05",270000,4,1.0,Bungalow,C2,53.465554,-8.422858,"Lower Killosolan, Mountbellew, Ballinasloe, Co. Galway, H53AY05",Galway
"Lisdoonan, Carrickmacross, Laragh, Co. Monaghan, A81EH75",320000,4,2.0,Detached,A3,54.027294,-6.75111,"Lisdoonan, Carrickmacross, Laragh, Co. Monaghan, A81EH75",Monaghan
"33 Woodvale Crescent, Clonsilla, Clonsilla, Dublin 15, D15A37K",425000,3,1.0,Semi-D,A3,53.393178,-6.410648,"33 Woodvale Crescent, Clonsilla, Clonsilla, Dublin 15, D15A37K",Dublin
"The Oisín Cinema, Main Street, Killorglin, Co. Kerry, V93XA48",700000,0,0.0,Site,,52.106296,-9.787167,"The Oisín Cinema, Main Street, Killorglin, Co. Kerry, V93XA48",Kerry
"Apartment 26, The Granary, Dublin 8, D08R2T4",375000,2,2.0,Apartment,D1,53.340241,-6.287856,"Apartment 26, The Granary, Dublin 8, D08R2T4",Dublin
"Mulroog East, Ballinderreen, Co. Galway, H91WP6D",395000,4,3.0,Detached,C2,53.188259,-8.922403,"Mulroog East, Ballinderreen, Co. Galway, H91WP6D",Galway
"22 Curragh Hall Green, Tyrellstown, Tyrrelstown, Dublin 15, D15H2F1",295000,2,3.0,Terrace,C2,53.415429,-6.388149,"22 Curragh Hall Green, Tyrellstown, Tyrrelstown, Dublin 15, D15H2F1",Dublin
"Ballyhaunis Road, Knock, Co. Mayo, F12D7N3",265000,5,4.0,Detached,D1,53.794644,-8.914512,"Ballyhaunis Road, Knock, Co. Mayo, F12D7N3",Mayo
"4 Turlough Parade, Marino, Marino, Dublin 3, D03C2F4",465000,3,1.0,Terrace,D1,53.370995,-6.235805,"4 Turlough Parade, Marino, Marino, Dublin 3, D03C2F4",Dublin
"232 Larkhill Road, Whitehall, Whitehall, Dublin 9, D09DP76",385000,2,1.0,Terrace,C3,53.387474,-6.248151,"232 Larkhill Road, Whitehall, Whitehall, Dublin 9, D09DP76",Dublin
"8 Cremore Road, Glasnevin, Glasnevin, Dublin 11, D11R6F6",950000,5,2.0,Semi-D,C3,53.378051,-6.272908,"8 Cremore Road, Glasnevin, Glasnevin, Dublin 11, D11R6F6",Dublin
"24a The Glen, Watermill Rd, Raheny, Dublin 5, D05DF40",249950,1,1.0,Apartment,D1,53.375794,-6.166612,"24a The Glen, Watermill Rd, Raheny, Dublin 5, D05DF40",Dublin
"Lislaughtin Road, Ballylongford, Co. Kerry",12500,0,0.0,Site,,52.5473753,-9.475279,"Lislaughtin Road, Ballylongford, Co. Kerry",Kerry
"Newpark House Hotel, Kiltoom, Co. Roscommon, N37WY02",600000,15,1.0,Detached,SI_666,53.486563,-8.020792,"Newpark House Hotel, Kiltoom, Co. Roscommon, N37WY02",Roscommon
"55 Lower Main Street, Kilbeggan, Kilbeggan, Co. Westmeath, N91YFK1",250000,6,2.0,Townhouse,D2,53.36841,-7.499614,"55 Lower Main Street, Kilbeggan, Kilbeggan, Co. Westmeath, N91YFK1",Westmeath
"Apartment 10 , Longmeadows Apartments, Islandbridge, Dublin 8, D08XA47",395000,3,1.0,Apartment,C2,53.348099,-6.300042,"Apartment 10 , Longmeadows Apartments, Islandbridge, Dublin 8, D08XA47",Dublin
"78 Clonliffe Avenue, Ballybough, Dublin 3, D03XR63",360000,2,2.0,Terrace,C3,53.360532,-6.244659,"78 Clonliffe Avenue, Ballybough, Dublin 3, D03XR63",Dublin
"2 Ashton Drive, Ashton Broc, Swords, Co. Dublin, K67TD82",350000,2,2.0,Terrace,C1,53.474205,-6.236029,"2 Ashton Drive, Ashton Broc, Swords, Co. Dublin, K67TD82",Dublin
"69 Olcovar, Shankill, Dublin 18, D18TD45",475000,3,3.0,Duplex,B2,53.227468,-6.125856,"69 Olcovar, Shankill, Dublin 18, D18TD45",Dublin
"Grouse Lodge, Lanesborough Road, Roscommon Town, Co. Roscommon, F42DE72",550000,4,3.0,Detached,E2,53.639273,-8.16372,"Grouse Lodge, Lanesborough Road, Roscommon Town, Co. Roscommon, F42DE72",Roscommon
"(3), Ballynamona, Kylebrack, Loughrea, Co. Galway",580000,4,3.0,Detached,SI_666,53.131248,-8.454942,"(3), Ballynamona, Kylebrack, Loughrea, Co. Galway",Galway
"Meencorwick, Crolly, Meencorwick, Co. Donegal, F92AH34",525000,4,4.0,Detached,B3,54.988041,-8.255396,"Meencorwick, Crolly, Meencorwick, Co. Donegal, F92AH34",Donegal
"Annagh, Ballykeeran, Ballykeeran, Co. Westmeath, N37P526",495000,3,3.0,Bungalow,A3,53.453296,-7.871311,"Annagh, Ballykeeran, Ballykeeran, Co. Westmeath, N37P526",Westmeath
"Iora Rua, Cloongeel, Newmarket, Co. Cork, P51D6D7",450000,5,3.0,Detached,B2,52.182774,-8.987908,"Iora Rua, Cloongeel, Newmarket, Co. Cork, P51D6D7",Cork
"(4), Ballynamona, Kylebrack, Loughrea, Co. Galway",580000,4,3.0,Detached,SI_666,53.13112,-8.454728,"(4), Ballynamona, Kylebrack, Loughrea, Co. Galway",Galway
"3 Dunnes Terrace, Bohermore, Bohermore, Co. Galway, H91PW2C",350000,4,2.0,End of Terrace,E2,53.280062,-9.043149,"3 Dunnes Terrace, Bohermore, Bohermore, Co. Galway, H91PW2C",Galway
"Derawley, Drumlish, Drumlish, Co. Longford, N39FX67",375000,3,1.0,Bungalow,E1,53.822457,-7.738571,"Derawley, Drumlish, Drumlish, Co. Longford, N39FX67",Longford
"32 Dun Emer Gardens, Lusk, Co. Dublin, K45EN12",435000,3,3.0,Semi-D,B3,53.52409,-6.179537,"32 Dun Emer Gardens, Lusk, Co. Dublin, K45EN12",Dublin
"55 Lower Main Street, Kilbeggan, Kilbeggan, Co. Westmeath, N91YFK1",250000,6,2.0,Townhouse,D2,53.36841,-7.499614,"55 Lower Main Street, Kilbeggan, Kilbeggan, Co. Westmeath, N91YFK1",Westmeath
"43 Whitworth Road, Drumcondra, Dublin 9, D09E9P5",595000,3,2.0,Terrace,D2,53.363004,-6.264016,"43 Whitworth Road, Drumcondra, Dublin 9, D09E9P5",Dublin
"Ellismore Cottage, Myra Manor, Malahide, Co. Dublin, K36YW02",950000,3,1.0,Bungalow,E2,53.434178,-6.176565,"Ellismore Cottage, Myra Manor, Malahide, Co. Dublin, K36YW02",Dublin
"Mullyamly, Corlismore, Losset, Co. Cavan, H12N592",345000,7,2.0,Detached,G,53.926634,-7.469292,"Mullyamly, Corlismore, Losset, Co. Cavan, H12N592",Cavan
"38 Westwood Park, Clara, Co. Offaly, R35KT68",250000,3,3.0,Semi-D,C3,53.3406,-7.620748,"38 Westwood Park, Clara, Co. Offaly, R35KT68",Offaly
"97 Country Meadows, Cloontooa, Tuam, Co. Galway, H54AH60",190000,3,3.0,Terrace,C2,53.508901,-8.859054,"97 Country Meadows, Cloontooa, Tuam, Co. Galway, H54AH60",Galway
"96 Cois Na H-Abhainn, Ballygaddy Road, Tuam, Co. Galway, H54FT96",250000,4,3.0,Semi-D,C1,53.517445,-8.86056,"96 Cois Na H-Abhainn, Ballygaddy Road, Tuam, Co. Galway, H54FT96",Galway
"Corlismore, Ballinagh, Co. Cavan",115000,4,1.0,Detached,G,53.92459921,-7.469470698,"Corlismore, Ballinagh, Co. Cavan",Cavan
"Ashieanna, Ballycorus Road, Rathmichael, Dublin 18, D18KR92",1750000,5,4.0,Detached,C2,53.234097,-6.165501,"Ashieanna, Ballycorus Road, Rathmichael, Dublin 18, D18KR92",Dublin
"2 Scariff Hall, Waterville, D15W624",275000,2,2.0,Apartment,D1,53.391973,-6.373568,"2 Scariff Hall, Waterville, D15W624",Dublin
"Killagoola, Moycullen, Co. Galway, H91R858",330000,3,1.0,Bungalow,G,53.320719,-9.182253,"Killagoola, Moycullen, Co. Galway, H91R858",Galway
"35 Arbor Road, Lisduggan, Waterford, X91KWP5",175000,3,1.0,Terrace,D1,52.253229,-7.131044,"35 Arbor Road, Lisduggan, Waterford, X91KWP5",
"The Laurels, 2 Cluain A Laoi, Cork Road, Waterford, X91N6FD",349000,4,4.0,Semi-D,C3,52.244209,-7.144547,"The Laurels, 2 Cluain A Laoi, Cork Road, Waterford, X91N6FD",Waterford
"17 McAuley Avenue, Artane, Artane, Dublin 5, D05K4P1",349000,2,1.0,End of Terrace,E1,53.384197,-6.189822,"17 McAuley Avenue, Artane, Artane, Dublin 5, D05K4P1",Dublin
"3 Greendale Road, Raheny, Dublin 5, D05V266",685000,4,3.0,Semi-D,C1,53.38444,-6.15229,"3 Greendale Road, Raheny, Dublin 5, D05V266",
"18 Foxwood, Swords, Co. Dublin, K67E0R9",395000,3,1.0,Semi-D,D2,53.453705,-6.212379,"18 Foxwood, Swords, Co. Dublin, K67E0R9",Dublin
"7 Crestfield Heights, Riverstown, Glanmire, Co. Cork, T45HD82",315000,3,1.0,Bungalow,D1,51.935401,-8.392317,"7 Crestfield Heights, Riverstown, Glanmire, Co. Cork, T45HD82",Cork
"Kestrel, Main Street, Ballydehob, Co. Cork, P81CK30",220000,4,2.0,Townhouse,F,51.562398,-9.463437,"Kestrel, Main Street, Ballydehob, Co. Cork, P81CK30",Cork
"17 Station Court Park, Coolmine, Dublin 15",295000,3,2.0,Duplex,C2,53.3793805,-6.3965097,"17 Station Court Park, Coolmine, Dublin 15",Dublin
"32 Cedarwood Park, Glasnevin, Dublin 11, D11AH99",495000,3,1.0,Bungalow,A2,53.395959,-6.286897,"32 Cedarwood Park, Glasnevin, Dublin 11, D11AH99",Dublin
"32 Cedarwood Park, Glasnevin, Dublin 11, D11AH99",495000,0,0.0,Site,,53.395959,-6.286897,"32 Cedarwood Park, Glasnevin, Dublin 11, D11AH99",Dublin
"Apartment 100, The Westmoreland, Dublin 4, D04YN34",335000,1,1.0,Apartment,E1,53.342305,-6.23625,"Apartment 100, The Westmoreland, Dublin 4, D04YN34",Dublin
"Apartment 30 , Block A, Smithfield Market, Smithfield, Dublin 7, D07TF70",425000,2,2.0,Apartment,C2,53.348851,-6.27907,"Apartment 30 , Block A, Smithfield Market, Smithfield, Dublin 7, D07TF70",Dublin
"Garristown, Co. Dublin, A42C958",675000,5,3.0,Detached,B1,53.56756,-6.376018,"Garristown, Co. Dublin, A42C958",Dublin
"Apartment 34, The Clarin, Athenry, Co. Galway, H65V521",250000,2,2.0,Apartment,D2,53.293485,-8.749262,"Apartment 34, The Clarin, Athenry, Co. Galway, H65V521",Galway
"25 Aranleigh Gardens, Rathfarnham, Dublin 14, D14H3E9",895000,6,3.0,Semi-D,D2,53.288994,-6.277309,"25 Aranleigh Gardens, Rathfarnham, Dublin 14, D14H3E9",Dublin
"Belair, Laplands, Carr's Hill, Douglas, Co. Cork, T12EKW0",375000,3,1.0,Detached,D2,51.850637,-8.414995,"Belair, Laplands, Carr's Hill, Douglas, Co. Cork, T12EKW0",Cork
"Apartment 16, Sidbury Court, Sidmonton Avenue, Bray, Co. Wicklow, A98XH72",355000,2,1.0,Apartment,C1,53.202245,-6.099537,"Apartment 16, Sidbury Court, Sidmonton Avenue, Bray, Co. Wicklow, A98XH72",Wicklow
"Drumcooley, Edenderry, Co. Offaly, R45WV59",485000,4,2.0,Detached,B3,53.321284,-7.077414,"Drumcooley, Edenderry, Co. Offaly, R45WV59",Offaly
"33 Tegan Court, Screggan, Tullamore, Co. Offaly, R35AX92",530000,4,3.0,Detached,C2,53.247188,-7.554411,"33 Tegan Court, Screggan, Tullamore, Co. Offaly, R35AX92",Offaly
"Barnagurry, Kiltimagh, Cloonfallagh, Co. Mayo, F12YH21",75000,3,1.0,Detached,G,53.846119,-8.924583,"Barnagurry, Kiltimagh, Cloonfallagh, Co. Mayo, F12YH21",Mayo
"Hare Island South, Heir Island, Co. Cork, P81AE92",650000,3,1.0,Detached,F,51.490897,-9.429254,"Hare Island South, Heir Island, Co. Cork, P81AE92",Cork
"Mountain, Ballyhaunis, Co. Mayo, F35VK57",190000,4,4.0,Detached,SI_666,53.791868,-8.739798,"Mountain, Ballyhaunis, Co. Mayo, F35VK57",Mayo
"Drum, Knock, Co. Mayo",115000,0,0.0,Site,,53.791557,-8.900515,"Drum, Knock, Co. Mayo",Mayo
"Toberdaly House, Tubberdaly, Rhode, Co Offaly, R35HW57",380000,5,4.0,Semi-D,SI_666,53.335998,-7.219368,"Toberdaly House, Tubberdaly, Rhode, Co Offaly, R35HW57",Offaly
"Tulrahan, Claremorris, Co. Mayo, F12HW77",85000,2,1.0,Detached,G,53.701741,-8.824077,"Tulrahan, Claremorris, Co. Mayo, F12HW77",Mayo
"Airglooney, Tuam, Co. Galway",Price on Application,0,0.0,Site,,53.52535478056561,-8.874197256,"Airglooney, Tuam, Co. Galway",Galway
"Kiltroge, Cahernashilleeny, Claregalway, Co. Galway",170000,0,0.0,Site,,53.34972034957141,-8.893956459,"Kiltroge, Cahernashilleeny, Claregalway, Co. Galway",Galway
"Cloongullan, Swinford, Co. Mayo, F12RX58",549500,8,5.0,Detached,C1,53.955993,-8.98082,"Cloongullan, Swinford, Co. Mayo, F12RX58",Mayo
"Harristown Lane Site, Swords, Co. Dublin",1000000,0,0.0,Site,,53.42015400900127,-6.296467817,"Harristown Lane Site, Swords, Co. Dublin",Dublin
"Clonmel Road, Carrick-on-Suir, Co. Tipperary",150000,0,0.0,Site,,52.3468135,-7.4152062,"Clonmel Road, Carrick-on-Suir, Co. Tipperary",Tipperary
"26 Park Avenue, Clongriffin, Clongriffin, Dublin 13, D13H2P7",550000,4,3.0,Terrace,A3,53.404764,-6.157857,"26 Park Avenue, Clongriffin, Clongriffin, Dublin 13, D13H2P7",Dublin
"Avondale, Swords Road, Malahide, Co. Dublin, K36HE40",2500000,7,4.0,Detached,SI_666,53.451522,-6.192246,"Avondale, Swords Road, Malahide, Co. Dublin, K36HE40",Dublin
"Laharanshermeen, Bantry, Co. Cork, P75TY49",295000,3,2.0,Detached,D2,51.728719,-9.356554,"Laharanshermeen, Bantry, Co. Cork, P75TY49",Cork
"57 Glendaniel, Tullamore, Co. Offaly, R35H422",495000,4,4.0,Detached,C1,53.279242,-7.501433,"57 Glendaniel, Tullamore, Co. Offaly, R35H422",Offaly
"Avondale Site, Malahide Road, Malahide, Co. Dublin",2500000,0,0.0,Site,,53.4357649,-6.1693332,"Avondale Site, Malahide Road, Malahide, Co. Dublin",Dublin
"1A Aubrey Grove, Shankill, Dublin 18, D18C3K0",785000,3,1.0,Detached,C1,53.230173,-6.120986,"1A Aubrey Grove, Shankill, Dublin 18, D18C3K0",Dublin
"24 Glenhill Avenue, Finglas, Finglas, Dublin 11, D11K5N3",375000,3,2.0,Semi-D,D1,53.384222,-6.290018,"24 Glenhill Avenue, Finglas, Finglas, Dublin 11, D11K5N3",Dublin
"8 Maryfield Crescent, Artane, Dublin 5, D05Y1F3",435000,3,1.0,End of Terrace,E1,53.38363,-6.210793,"8 Maryfield Crescent, Artane, Dublin 5, D05Y1F3",Dublin
"Johnstown Cottage, Johnstown, Co. Kildare, W91YW58",450000,4,5.0,End of Terrace,C3,53.237451,-6.621518,"Johnstown Cottage, Johnstown, Co. Kildare, W91YW58",Kildare
"19 The Elms, Ridgewood, Swords, Co. Dublin, K67A4T1",450000,3,3.0,End of Terrace,A3,53.448178,-6.251525,"19 The Elms, Ridgewood, Swords, Co. Dublin, K67A4T1",Dublin
"96 Carndonagh Park, Donaghmede, Donaghmede, Dublin 13, D13H9X4",365000,3,2.0,End of Terrace,F,53.394862,-6.155323,"96 Carndonagh Park, Donaghmede, Donaghmede, Dublin 13, D13H9X4",Dublin
"41 Russell's Terrace, Kettles Lane, Swords, Co. Dublin, K67X584",269950,2,1.0,Apartment,B3,53.441306,-6.205132,"41 Russell's Terrace, Kettles Lane, Swords, Co. Dublin, K67X584",Dublin
"3 Shamrock Cottages, Dublin 1, D01F5N3",285000,2,1.0,Terrace,E1,53.355417,-6.244494,"3 Shamrock Cottages, Dublin 1, D01F5N3",Dublin
"349 Castlecurragh Heath, Mulhuddart, Mulhuddart, Dublin 15, D15R802",325000,4,3.0,End of Terrace,D2,53.403182,-6.393611,"349 Castlecurragh Heath, Mulhuddart, Mulhuddart, Dublin 15, D15R802",Dublin
"74 Gleann Na Rí, Druid Valley, Garristown, Co. Dublin, D18PF8C",335000,2,1.0,Apartment,C1,53.246108,-6.143528,"74 Gleann Na Rí, Druid Valley, Garristown, Co. Dublin, D18PF8C",Dublin
"Shallon, The Ward, Co. Dublin, D11CA29",950000,6,4.0,Detached,B3,53.445071,-6.311873,"Shallon, The Ward, Co. Dublin, D11CA29",Dublin
"6 Barclay Court, Blackrock, Co. Dublin",795000,4,2.0,Semi-D,D1,53.29828885,-6.174448308,"6 Barclay Court, Blackrock, Co. Dublin",Dublin
"22 Golden Ridge Way, Rush, Co. Dublin, K56AK87",369950,3,3.0,Duplex,B1,53.525056,-6.0926,"22 Golden Ridge Way, Rush, Co. Dublin, K56AK87",Dublin
"201 Glasnevin Avenue, Glasnevin, Dublin 11, D11FH00",549000,4,1.0,Semi-D,E1,53.390318,-6.281687,"201 Glasnevin Avenue, Glasnevin, Dublin 11, D11FH00",Dublin
"287 Elm Mount Avenue, Beaumont, Beaumont, Dublin 9, D09Y2X8",450000,3,2.0,Semi-D,F,53.377684,-6.217619,"287 Elm Mount Avenue, Beaumont, Beaumont, Dublin 9, D09Y2X8",Dublin
"Clondoogan, Summerhill, Co. Meath, A83E627",550000,3,1.0,Detached,SI_666,53.482164,-6.750589,"Clondoogan, Summerhill, Co. Meath, A83E627",Meath
"202 Sutton Park, Sutton, Dublin 13, D13X4F3",795000,5,2.0,Detached,E1,53.390747,-6.13512,"202 Sutton Park, Sutton, Dublin 13, D13X4F3",Dublin
"77 Inglewood Rd plus 77a Inglewood Rd, Clonsilla, Dublin 15, D15C9YX",450000,4,2.0,Semi-D,D1,53.389334,-6.409161,"77 Inglewood Rd plus 77a Inglewood Rd, Clonsilla, Dublin 15, D15C9YX",Dublin
"12 Griffeen Glen Park, Lucan, Co. Dublin, K78NX62",535000,4,4.0,Semi-D,C3,53.343672,-6.435853,"12 Griffeen Glen Park, Lucan, Co. Dublin, K78NX62",Dublin
"33 Willow Wood Green, Clonsilla, Dublin 15, D15HP9K",375000,3,2.0,Semi-D,D1,53.390411,-6.419847,"33 Willow Wood Green, Clonsilla, Dublin 15, D15HP9K",Dublin
"77 Inglewood Rd plus 77a Inglewood Rd, Clonsilla, Dublin 15, D15C9YX",450000,0,0.0,Site,,53.389334,-6.409161,"77 Inglewood Rd plus 77a Inglewood Rd, Clonsilla, Dublin 15, D15C9YX",Dublin
"Eadestown House, On Approx. 12ha(31 Acres), Eadestown, Naas, County Kildare, W91P6XY",1850000,4,5.0,Detached,SI_666,53.199409,-6.594792,"Eadestown House, On Approx. 12ha(31 Acres), Eadestown, Naas, County Kildare, W91P6XY",Kildare
"Apt 19 Phoenix View, Dublin 8, D08NV99",274950,2,1.0,Apartment,D1,53.342787,-6.293003,"Apt 19 Phoenix View, Dublin 8, D08NV99",Dublin
"5 Oileain Na Crannoige, Ballymun, Dublin 11, D11VK0W",365000,3,3.0,Terrace,A2,53.402335,-6.279694,"5 Oileain Na Crannoige, Ballymun, Dublin 11, D11VK0W",Dublin
"116 Hampton Wood Avenue, Finglas, Finglas, Dublin 11, D11FE81",269950,2,2.0,Apartment,C1,53.405417,-6.286596,"116 Hampton Wood Avenue, Finglas, Finglas, Dublin 11, D11FE81",Dublin
"Apartment 33, Block C, Lansdowne Valley Apartments, Drimnagh, Dublin 12, D12W684",214950,1,1.0,Apartment,C1,53.324962,-6.327446,"Apartment 33, Block C, Lansdowne Valley Apartments, Drimnagh, Dublin 12, D12W684",Dublin
"79 Sillogue Gardens, Ballymun, Ballymun, Dublin 11, D11V6K0",295000,3,2.0,Terrace,D1,53.394325,-6.267581,"79 Sillogue Gardens, Ballymun, Ballymun, Dublin 11, D11V6K0",Dublin
"17 Manor Place, ongar Village, Ongar, Dublin 15, D15NX94",265000,2,2.0,Apartment,D2,53.396435,-6.440503,"17 Manor Place, ongar Village, Ongar, Dublin 15, D15NX94",Dublin
"20 Greenville Terrace, South Circular Road, Dublin 8, D08H9AK",550000,3,2.0,Terrace,F,53.332951,-6.278773,"20 Greenville Terrace, South Circular Road, Dublin 8, D08H9AK",Dublin
"Richmond, Whitestown, Swords, Co. Dublin, A45EH32",650000,4,2.0,Detached,D1,53.510496,-6.348148,"Richmond, Whitestown, Swords, Co. Dublin, A45EH32",Dublin
"6 Hawthorn Bank, Royal Canal, Mullingar, Co. Westmeath, N91ET2Y",280000,3,3.0,Terrace,B2,53.522046,-7.328694,"6 Hawthorn Bank, Royal Canal, Mullingar, Co. Westmeath, N91ET2Y",Westmeath
"1 Foxfield Grove, Raheny, Dublin 5, D05X5N2",835000,3,1.0,Semi-D,E1,53.384193,-6.151962,"1 Foxfield Grove, Raheny, Dublin 5, D05X5N2",
"Apartment 5, 32/33 Gardiner Street Upper, Dublin 1, D01H935",325000,2,1.0,Apartment,D1,53.358351,-6.261096,"Apartment 5, 32/33 Gardiner Street Upper, Dublin 1, D01H935",Dublin
"1 The Walk, Roscommon Town, Co. Roscommon, F42R996",Price on Application,8,9.0,Detached,B1,53.636699,-8.186653,"1 The Walk, Roscommon Town, Co. Roscommon, F42R996",Roscommon
"15 Cluain Dara, Monadreen, Thurles, Co. Tipperary, E41H996",340000,4,3.0,Detached,C2,52.671407,-7.817465,"15 Cluain Dara, Monadreen, Thurles, Co. Tipperary, E41H996",Tipperary
"Apartment 19, Chestnut, Grattan Wood, Dublin 13, D13T9X3",325000,2,2.0,Apartment,C1,53.401734,-6.162805,"Apartment 19, Chestnut, Grattan Wood, Dublin 13, D13T9X3",
"22 Chieftain's Road, Balbriggan, Co. Dublin, K32YH48",225000,2,2.0,End of Terrace,C3,53.613014,-6.201682,"22 Chieftain's Road, Balbriggan, Co. Dublin, K32YH48",Dublin
"Saint Patrick's, Church Road, Ballybunion, Co. Kerry, V31PH98",565000,4,3.0,Detached,D1,52.512116,-9.669979,"Saint Patrick's, Church Road, Ballybunion, Co. Kerry, V31PH98",Kerry
"Apartment 26, Liberty Court Apartments, Dublin 8, D08HRX0",449950,2,1.0,Apartment,C3,53.334859,-6.274465,"Apartment 26, Liberty Court Apartments, Dublin 8, D08HRX0",Dublin
"5 Saint George's Road, Finglas, Dublin 11, D11F2Y4",325000,3,1.0,Semi-D,F,53.391145,-6.29956,"5 Saint George's Road, Finglas, Dublin 11, D11F2Y4",Dublin
"33 Nutley Avenue, Ballsbridge, Dublin 4, Co. Dublin, D04X0N1",1950000,5,2.0,Detached,D2,53.31842,-6.217463,"33 Nutley Avenue, Ballsbridge, Dublin 4, Co. Dublin, D04X0N1",Dublin
"Crescent House, Casement Street, Ballina, Co. Mayo, F26NX34",Price on Application,6,6.0,Townhouse,D1,54.11254,-9.15591,"Crescent House, Casement Street, Ballina, Co. Mayo, F26NX34",Mayo
